Date,ID,Status
February 10th 2013,2223739,1
February 12th 2013,2225364,1
February 12th 2013,2225363,1
February 13th 2013,2225720,1
February 13th 2013,2225723,1
February 13th 2013,2225722,1
February 13th 2013,2225721,1
February 13th 2013,2225719,1
February 13th 2013,2225725,1
February 13th 2013,2225718,1
February 13th 2013,2225741,1
February 13th 2013,2225724,1
February 13th 2013,2225750,1
February 13th 2013,2225748,1
February 13th 2013,2225747,1
February 13th 2013,2225755,1
February 13th 2013,2225752,1
February 13th 2013,2225753,1
February 13th 2013,2225762,1
February 13th 2013,2225764,1
February 13th 2013,2225771,1
February 13th 2013,2225791,1
February 13th 2013,2225769,1
February 14th 2013,2225805,1
February 14th 2013,2225809,1
February 14th 2013,2225806,1
February 14th 2013,2225816,1
February 14th 2013,2226063,1
February 14th 2013,2226041,1
February 14th 2013,2226076,1
February 14th 2013,2226088,1
February 14th 2013,2225507,1
February 14th 2013,2225508,1
February 15th 2013,2226115,1
February 17th 2013,2226474,1
February 17th 2013,2226475,1
February 17th 2013,2226865,1
February 17th 2013,2226737,1
February 17th 2013,2226866,1
February 17th 2013,2226619,1
February 17th 2013,2226624,1
February 17th 2013,2226625,1
February 18th 2013,2227029,1
February 18th 2013,2227043,1
February 18th 2013,2227044,1
February 18th 2013,2227046,1
February 18th 2013,2227045,1
February 18th 2013,2227042,1
February 19th 2013,2227300,1
February 19th 2013,2227338,1
February 19th 2013,2227337,1
February 19th 2013,2227340,1
February 19th 2013,2227339,1
February 19th 2013,2227302,1
February 19th 2013,2227343,1
February 19th 2013,2227303,1
February 19th 2013,2227344,1
February 19th 2013,2227304,1
February 20th 2013,2227793,1
February 20th 2013,2227799,1
February 20th 2013,2227633,1
February 20th 2013,2227792,1
February 20th 2013,2227794,1
February 20th 2013,2227796,1
February 20th 2013,2227791,1
February 20th 2013,2227795,1
February 20th 2013,2227797,1
February 20th 2013,2227811,1
February 20th 2013,2227812,1
February 20th 2013,2227830,1
February 20th 2013,2227819,1
February 20th 2013,2227634,1
February 20th 2013,2227818,1
February 20th 2013,2227829,1
February 20th 2013,2227828,1
February 20th 2013,2227817,1
February 20th 2013,2227841,1
February 20th 2013,2227845,1
February 20th 2013,2227847,1
February 20th 2013,2227851,1
February 21st 2013,2227873,1
February 21st 2013,2227966,1
February 21st 2013,2227965,1
February 21st 2013,2227968,1
February 21st 2013,2227967,1
February 21st 2013,2227867,1
February 21st 2013,2227902,1
February 21st 2013,2227972,1
February 21st 2013,2227970,1
February 21st 2013,2228145,1
February 23rd 2013,2228259,1
February 23rd 2013,2228260,1
February 23rd 2013,2228258,1
February 23rd 2013,2228257,1
February 23rd 2013,2228262,1
February 23rd 2013,2228266,1
February 23rd 2013,2228263,1
February 23rd 2013,2228267,1
February 23rd 2013,2228265,1
February 23rd 2013,2228264,1
February 23rd 2013,2228268,1
February 23rd 2013,2228269,1
February 23rd 2013,2228273,1
February 23rd 2013,2228274,1
February 23rd 2013,2228271,1
February 23rd 2013,2228279,1
February 23rd 2013,2228277,1
February 23rd 2013,2228281,1
February 23rd 2013,2228282,1
February 23rd 2013,2228272,1
February 23rd 2013,2228283,1
February 23rd 2013,2228280,1
February 23rd 2013,2228275,1
February 23rd 2013,2228276,1
February 23rd 2013,2228790,1
February 24th 2013,2228806,1
February 24th 2013,2228791,1
February 24th 2013,2228796,1
February 24th 2013,2228794,1
February 24th 2013,2228805,1
February 24th 2013,2228798,1
February 24th 2013,2228797,1
February 24th 2013,2228804,1
February 24th 2013,2228803,1
February 24th 2013,2228807,1
February 24th 2013,2228894,1
February 24th 2013,2228903,1
February 24th 2013,2228904,1
February 24th 2013,2228997,1
February 24th 2013,2228995,1
February 24th 2013,2229048,1
February 24th 2013,2229158,1
February 25th 2013,2229159,1
February 26th 2013,2229540,1
February 26th 2013,2229539,1
February 26th 2013,2229541,1
February 26th 2013,2229524,1
February 26th 2013,2229542,1
February 27th 2013,2229872,1
February 27th 2013,2229865,1
February 27th 2013,2229871,1
February 27th 2013,2229868,1
February 27th 2013,2229870,1
February 27th 2013,2229867,1
February 27th 2013,2229864,1
February 27th 2013,2229863,1
February 27th 2013,2229905,1
February 27th 2013,2229903,1
February 27th 2013,2229910,1
February 27th 2013,2229917,1
February 27th 2013,2229907,1
February 27th 2013,2229914,1
February 27th 2013,2229908,1
February 27th 2013,2229934,1
February 27th 2013,2229935,1
February 27th 2013,2229926,1
February 27th 2013,2229936,1
February 28th 2013,2229994,1
February 28th 2013,2229953,1
February 28th 2013,2229995,1
February 28th 2013,2229960,1
February 28th 2013,2230008,1
February 28th 2013,2230011,1
February 28th 2013,2230012,1
February 28th 2013,2230013,1
February 28th 2013,2230019,1
February 28th 2013,2229996,1
February 28th 2013,2229997,1
February 28th 2013,2230210,1
March 1st 2013,2230225,1
March 1st 2013,2230389,1
March 3rd 2013,2230744,1
March 3rd 2013,2230758,1
March 3rd 2013,2230759,1
March 3rd 2013,2230950,1
March 4th 2013,2231200,1
March 4th 2013,2231203,1
March 4th 2013,2231204,1
March 4th 2013,2231205,1
March 4th 2013,2231199,1
March 4th 2013,2231348,1
March 5th 2013,2231423,1
March 5th 2013,2231413,1
March 5th 2013,2231418,1
March 5th 2013,2231421,1
March 5th 2013,2231420,1
March 5th 2013,2231416,1
March 5th 2013,2231417,1
March 5th 2013,2231425,1
March 6th 2013,2231646,1
March 6th 2013,2231647,1
March 6th 2013,2231649,1
March 6th 2013,2231650,1
March 6th 2013,2231593,1
March 6th 2013,2231538,1
March 6th 2013,2231651,1
March 7th 2013,2231534,1
March 7th 2013,2231869,1
March 7th 2013,2231870,1
March 7th 2013,2231871,1
March 7th 2013,2231879,1
March 7th 2013,2231878,1
March 7th 2013,2231872,1
March 7th 2013,2231873,1
March 9th 2013,2232368,1
March 9th 2013,2232369,1
March 9th 2013,2232643,1
March 9th 2013,2232654,1
March 10th 2013,2232671,1
March 10th 2013,2232832,1
March 10th 2013,2232570,1
March 10th 2013,2232569,1
March 10th 2013,2232572,1
March 10th 2013,2232573,1
March 10th 2013,2232578,1
March 10th 2013,2232574,1
March 11th 2013,2232978,1
March 11th 2013,2232979,1
March 12th 2013,2233155,1
March 12th 2013,2233156,1
March 12th 2013,2233159,1
March 12th 2013,2233215,1
March 12th 2013,2233158,1
March 12th 2013,2233210,1
March 12th 2013,2233220,1
March 12th 2013,2233160,1
March 12th 2013,2233217,1
March 12th 2013,2233161,1
March 13th 2013,2233469,1
March 13th 2013,2233470,1
March 13th 2013,2233667,1
March 13th 2013,2233668,1
March 13th 2013,2233669,1
March 13th 2013,2233670,1
March 13th 2013,2233666,1
March 13th 2013,2233671,1
March 13th 2013,2233672,1
March 13th 2013,2233665,1
March 13th 2013,2233698,1
March 13th 2013,2233701,1
March 13th 2013,2233472,1
March 13th 2013,2233705,1
March 13th 2013,2233702,1
March 13th 2013,2233703,1
March 13th 2013,2233708,1
March 13th 2013,2233713,1
March 13th 2013,2233724,1
March 13th 2013,2233474,1
March 13th 2013,2233475,1
March 13th 2013,2233699,1
March 13th 2013,2233471,1
March 13th 2013,2233733,1
March 13th 2013,2233735,1
March 13th 2013,2233745,1
March 13th 2013,2233647,1
March 14th 2013,2233476,1
March 14th 2013,2233758,1
March 14th 2013,2233477,1
March 14th 2013,2233825,1
March 14th 2013,2233823,1
March 14th 2013,2233751,1
March 14th 2013,2233479,1
March 14th 2013,2233827,1
March 14th 2013,2233480,1
March 14th 2013,2234003,1
March 17th 2013,2234060,1
March 17th 2013,2234061,1
March 17th 2013,2234062,1
March 17th 2013,2234808,1
March 17th 2013,2234065,1
March 17th 2013,2234066,1
March 18th 2013,2234887,1
March 18th 2013,2234888,1
March 18th 2013,2234889,1
March 18th 2013,2234890,1
March 18th 2013,2234891,1
March 19th 2013,2235022,1
March 19th 2013,2235023,1
March 19th 2013,2235223,1
March 19th 2013,2235333,1
March 19th 2013,2235009,1
March 19th 2013,2235008,1
March 19th 2013,2235026,1
March 19th 2013,2235011,1
March 19th 2013,2235012,1
March 19th 2013,2235014,1
March 19th 2013,2235013,1
March 20th 2013,2235412,1
March 20th 2013,2235413,1
March 20th 2013,2235415,1
March 20th 2013,2235338,1
March 20th 2013,2235339,1
March 20th 2013,2235407,1
March 20th 2013,2235345,1
March 20th 2013,2235417,1
March 20th 2013,2235346,1
March 20th 2013,2235418,1
March 20th 2013,2235378,1
March 20th 2013,2235377,1
March 20th 2013,2235350,1
March 20th 2013,2235544,1
March 21st 2013,2235634,1
March 21st 2013,2235681,1
March 21st 2013,2235680,1
March 21st 2013,2235682,1
March 21st 2013,2235635,1
March 21st 2013,2235686,1
March 21st 2013,2235685,1
March 21st 2013,2235632,1
March 21st 2013,2235684,1
March 21st 2013,2235870,1
March 21st 2013,2235636,1
March 23rd 2013,2236040,1
March 23rd 2013,2236041,1
March 23rd 2013,2236273,1
March 23rd 2013,2236272,1
March 23rd 2013,2236329,1
March 23rd 2013,2236355,1
March 23rd 2013,2236418,1
March 23rd 2013,2236447,1
March 23rd 2013,2236443,1
March 24th 2013,2236327,1
March 24th 2013,2236475,1
March 24th 2013,2236476,1
March 24th 2013,2236489,1
March 24th 2013,2236477,1
March 24th 2013,2236610,1
March 24th 2013,2236609,1
March 24th 2013,2236484,1
March 24th 2013,2236490,1
March 24th 2013,2236479,1
March 24th 2013,2236765,1
March 24th 2013,2236480,1
March 24th 2013,2236481,1
March 25th 2013,2236791,1
March 25th 2013,2236783,1
March 25th 2013,2236786,1
March 25th 2013,2236785,1
March 26th 2013,2237040,1
March 26th 2013,2237041,1
March 26th 2013,2237042,1
March 26th 2013,2237046,1
March 26th 2013,2237047,1
March 26th 2013,2237044,1
March 26th 2013,2237045,1
March 29th 2013,2237852,1
March 29th 2013,2237854,1
March 29th 2013,2237853,1
March 29th 2013,2237849,1
March 29th 2013,2237805,1
March 29th 2013,2237801,1
March 29th 2013,2237803,1
March 29th 2013,2237907,1
March 29th 2013,2237797,1
March 29th 2013,2237798,1
March 29th 2013,2237800,1
March 29th 2013,2237809,1
March 29th 2013,2237808,1
March 29th 2013,2237807,1
March 29th 2013,2237793,1
March 29th 2013,2237909,1
March 29th 2013,2237905,1
March 29th 2013,2237799,1
March 29th 2013,2237802,1
March 29th 2013,2237795,1
March 29th 2013,2237804,1
March 29th 2013,2237794,1
March 29th 2013,2237796,1
March 29th 2013,2237903,1
March 29th 2013,2237918,1
March 29th 2013,2237930,1
March 29th 2013,2237922,1
March 29th 2013,2237825,1
March 29th 2013,2237812,1
March 29th 2013,2237823,1
March 29th 2013,2237816,1
March 29th 2013,2237821,1
March 29th 2013,2237813,1
March 29th 2013,2237827,1
March 29th 2013,2237947,1
March 29th 2013,2237824,1
March 29th 2013,2237826,1
March 29th 2013,2237946,1
March 29th 2013,2237945,1
March 29th 2013,2237817,1
March 29th 2013,2237815,1
March 29th 2013,2237822,1
March 29th 2013,2237828,1
March 29th 2013,2237963,1
March 29th 2013,2237967,1
March 29th 2013,2237818,1
March 29th 2013,2237948,1
March 29th 2013,2237964,1
March 29th 2013,2237814,1
March 29th 2013,2237820,1
March 29th 2013,2237966,1
March 29th 2013,2237842,1
March 29th 2013,2237843,1
March 29th 2013,2237996,1
March 29th 2013,2237830,1
March 29th 2013,2237995,1
March 29th 2013,2237994,1
March 29th 2013,2237841,1
March 29th 2013,2237993,1
March 29th 2013,2237838,1
March 29th 2013,2237840,1
March 29th 2013,2237844,1
March 29th 2013,2237836,1
March 29th 2013,2237833,1
March 29th 2013,2238026,1
March 29th 2013,2237834,1
March 29th 2013,2237831,1
March 29th 2013,2238030,1
March 29th 2013,2238027,1
March 29th 2013,2237835,1
March 29th 2013,2238028,1
March 29th 2013,2237837,1
March 29th 2013,2237839,1
March 29th 2013,2237848,1
March 29th 2013,2238045,1
March 29th 2013,2238058,1
March 29th 2013,2238053,1
March 29th 2013,2238054,1
March 29th 2013,2238057,1
March 30th 2013,2238074,1
March 30th 2013,2238075,1
March 30th 2013,2238073,1
March 30th 2013,2238072,1
March 30th 2013,2238084,1
March 30th 2013,2238093,1
March 30th 2013,2238087,1
March 30th 2013,2238081,1
March 30th 2013,2238080,1
March 30th 2013,2238086,1
March 30th 2013,2238079,1
March 30th 2013,2238085,1
March 30th 2013,2238083,1
March 30th 2013,2238091,1
March 30th 2013,2238082,1
March 30th 2013,2238089,1
March 30th 2013,2238088,1
March 30th 2013,2238094,1
March 30th 2013,2238092,1
March 30th 2013,2238136,1
March 30th 2013,2238141,1
March 30th 2013,2238130,1
March 30th 2013,2238135,1
March 30th 2013,2238157,1
March 30th 2013,2238146,1
March 30th 2013,2238143,1
March 30th 2013,2238148,1
March 30th 2013,2238133,1
March 30th 2013,2238132,1
March 30th 2013,2238159,1
March 30th 2013,2238134,1
March 30th 2013,2238158,1
March 30th 2013,2238160,1
March 30th 2013,2238233,1
March 30th 2013,2238219,1
March 30th 2013,2238140,1
March 30th 2013,2238234,1
March 30th 2013,2238215,1
March 30th 2013,2238239,1
March 30th 2013,2238161,1
March 30th 2013,2238264,1
March 30th 2013,2238268,1
March 30th 2013,2238266,1
March 30th 2013,2238262,1
March 30th 2013,2238269,1
March 30th 2013,2238267,1
March 30th 2013,2238293,1
March 30th 2013,2238291,1
March 30th 2013,2238289,1
March 30th 2013,2238312,1
March 30th 2013,2238306,1
March 30th 2013,2238313,1
March 30th 2013,2238329,1
March 30th 2013,2238373,1
March 31st 2013,2238410,1
March 31st 2013,2238438,1
April 2nd 2013,2238882,1
April 2nd 2013,2238881,1
April 2nd 2013,2238883,1
April 2nd 2013,2238886,1
April 3rd 2013,2239118,1
April 3rd 2013,2239117,1
April 3rd 2013,2239120,1
April 3rd 2013,2239119,1
April 3rd 2013,2239122,1
April 3rd 2013,2239121,1
April 4th 2013,2238888,1
April 4th 2013,2238887,1
April 5th 2013,2239281,1
April 5th 2013,2239282,1
April 5th 2013,2239286,1
April 5th 2013,2239287,1
April 5th 2013,2239491,1
April 5th 2013,2239292,1
April 5th 2013,2239295,1
April 5th 2013,2239306,1
April 5th 2013,2239305,1
April 5th 2013,2239308,1
April 5th 2013,2239307,1
April 5th 2013,2239492,1
April 6th 2013,2239637,1
April 6th 2013,2239638,1
April 6th 2013,2239639,1
April 6th 2013,2239640,1
April 6th 2013,2239641,1
April 6th 2013,2239642,1
April 6th 2013,2239645,1
April 6th 2013,2239644,1
April 6th 2013,2239648,1
April 6th 2013,2239647,1
April 6th 2013,2239707,1
April 7th 2013,2239907,1
April 7th 2013,2239908,1
April 7th 2013,2240088,1
April 7th 2013,2240093,1
April 7th 2013,2239909,1
April 7th 2013,2240144,1
April 7th 2013,2240143,1
April 13th 2013,2240434,1
April 13th 2013,2240435,1
April 13th 2013,2240436,1
April 13th 2013,2240524,1
April 14th 2013,2241209,1
April 14th 2013,2241242,1
April 14th 2013,2241395,1
April 14th 2013,2241444,1
April 14th 2013,2241437,1
April 14th 2013,2241438,1
April 18th 2013,2241931,1
April 20th 2013,2241536,1
April 20th 2013,2241781,1
April 20th 2013,2241782,1
April 20th 2013,2241784,1
April 20th 2013,2241785,1
April 20th 2013,2242123,1
April 20th 2013,2242128,1
April 20th 2013,2242291,1
April 20th 2013,2242217,1
April 20th 2013,2242215,1
April 20th 2013,2242218,1
April 20th 2013,2242216,1
April 20th 2013,2242359,1
April 21st 2013,2242384,1
April 21st 2013,2242326,1
April 21st 2013,2242404,1
April 21st 2013,2242322,1
April 21st 2013,2242512,1
April 21st 2013,2242428,1
April 21st 2013,2242556,1
April 21st 2013,2242563,1
May 1st 2013,2244220,1
May 1st 2013,2244221,1
May 1st 2013,2244224,1
May 1st 2013,2244225,1
May 1st 2013,2244227,1
May 2nd 2013,2244229,1
May 2nd 2013,2244231,1
May 2nd 2013,2244232,1
May 13th 2013,2246401,1
May 14th 2013,2246659,1
May 14th 2013,2246664,1
May 14th 2013,2246663,1
May 14th 2013,2246660,1
May 14th 2013,2246666,1
May 14th 2013,2246665,1
May 14th 2013,2246662,1
May 14th 2013,2246678,1
May 14th 2013,2246661,1
May 14th 2013,2246687,1
May 14th 2013,2246681,1
May 14th 2013,2246684,1
May 14th 2013,2246679,1
